392,261
391,258
391,259
391,259
393,259
392,259
393,258
394,255
399,251
399,250
403,249
406,248
406,248
410,251
413,253
415,253
415,259
416,262
417,263
417,270
418,280
419,279
417,287
413,297
412,298
410,304
405,312
406,310
401,315
402,317
401,318
399,320
395,319
395,318
390,316
387,310
387,310
383,305
379,296
376,297
373,291
369,281
372,279
370,270
369,262
368,261
365,252
364,243
364,245
364,240
362,241
364,240
364,239
364,238
362,241
362,244
362,249
363,251
363,256
363,265
364,265
364,272
364,285
365,283
366,293
367,303
368,303
368,311
371,319
371,320
375,325
377,326
376,329
380,328
382,326
384,325
384,322
384,320
384,311
384,307
386,297
386,298
387,291
388,281
387,281
388,272
388,266
388,266
388,257
389,254
389,255
389,252
388,248
388,249
387,249
386,253
386,253
386,256
384,260
384,263
381,269
381,276
380,277
378,283
378,294
377,295
378,300
377,303
376,307
376,312
376,315
375,315
374,316
373,317
375,316
375,313
375,310
375,310
377,307
377,299
377,299
378,291
378,284
378,283
377,274
379,269
379,268
379,261
379,258
379,257
379,256
379,253
381,253
380,254
383,256
383,258
383,265
383,268
382,269
382,275
382,285
382,284
382,292
382,301
382,301
382,307
383,309
383,314
381,320
381,326
383,320
384,325
383,325
383,324
384,323
383,319
384,317
385,308
385,302
385,302
385,294
386,287
386,286
386,278
386,271
386,268
386,260
386,254
386,253
386,248
386,245
386,246
386,244
386,246
386,244
386,249
386,252
388,254
386,260
387,270
387,271
387,279
387,285
385,285
385,296
384,302
383,303
382,311
382,317
382,317
381,324
381,326
381,325
378,326
380,326
380,325
380,323
380,317
380,316
381,307
382,300
382,299
382,291
382,281
382,279
382,272
382,262
381,262
381,256
381,250
381,246
382,243
382,242
380,242
380,241
380,243
380,246
381,248
380,253
380,257
380,262
379,274
379,276
380,284
380,288
379,295
379,302
377,310
378,313
379,315
378,322
378,325
378,329
378,330
379,324
379,324
379,320
380,317
380,311
381,304
381,302
381,292
380,282
380,281
380,272
378,261
379,259
380,253
380,244
380,242
381,238
381,238
381,239
381,238
380,241
380,240
380,243
380,248
380,253
380,257
379,269
379,268
380,276
379,287
379,289
379,298
379,309
379,308
379,313
379,321
379,323
378,328
378,327
378,327
379,328
380,323
380,321
380,316
380,307
380,309
380,298
381,292
381,290
382,280
382,267
383,264
383,256
386,245
384,244
384,238
384,237
384,231
383,235
384,230
382,229
381,234
381,240
381,242
380,246
381,257
380,258
383,269
382,279
379,284
381,292
381,303
381,304
381,310
380,320
379,321
378,327
378,329
379,331
379,329
379,328
380,329
380,321
380,318
380,316
379,303
379,297
379,294
381,285
381,272
381,274
382,262
382,254
382,251
382,246
384,238
384,238
384,236
384,234
383,237
384,237
384,239
384,240
381,243
381,243
381,252
380,261
380,269
380,273
379,284
379,295
379,296
378,303
378,316
377,316
377,318
377,326
377,328
377,329
377,331
377,328
377,325
379,321
380,320
380,313
384,303
383,303
383,292
384,284
384,282
384,274
386,263
387,261
387,254
387,249
387,247
386,243
388,238
388,238
388,235
387,238
388,238
387,240
388,245
387,246
388,252
388,261
388,262
388,269
388,279
388,281
385,291
386,304
386,306
386,313
386,322
386,322
386,327
