298,273
298,270
297,259
297,255
297,251
297,230
297,229
296,213
295,194
294,177
294,168
296,161
296,153
296,139
296,128
296,126
296,123
296,115
296,112
296,115
297,119
298,117
298,119
295,133
293,144
295,154
293,156
292,174
290,193
289,206
289,222
291,224
291,238
291,253
291,264
291,275
292,273
291,279
291,278
290,276
290,272
291,270
292,267
292,260
294,247
296,232
296,228
299,215
300,203
300,192
301,173
300,167
301,157
302,140
303,127
303,129
303,124
303,119
305,109
304,107
304,110
304,111
304,114
304,123
304,139
304,140
306,155
305,168
305,185
307,202
305,201
303,221
301,231
301,245
298,259
298,261
298,269
298,271
298,274
298,277
297,277
297,270
297,268
298,253
299,245
299,246
300,228
300,217
300,202
300,188
300,185
301,175
304,156
306,139
306,137
305,135
306,126
308,119
305,120
305,120
307,120
308,124
308,131
308,138
307,144
307,148
308,155
308,174
309,187
310,207
310,212
310,219
309,234
308,248
310,263
308,260
308,267
308,275
308,277
308,274
308,273
308,269
308,264
307,253
307,242
306,240
307,227
307,215
309,191
307,180
307,173
307,158
307,151
308,135
308,123
308,120
308,121
308,111
308,111
308,110
307,107
307,108
307,108
308,120
308,136
307,144
307,153
308,166
309,184
310,206
310,210
310,223
310,233
310,247
310,252
310,257
310,265
310,265
309,268
309,271
309,271
309,268
306,261
306,256
306,238
306,239
306,227
306,208
307,195
307,182
308,178
309,168
311,153
311,141
312,127
311,129
312,122
312,116
312,120
312,118
316,117
316,119
316,128
316,130
316,139
316,152
317,165
315,182
315,193
315,197
316,210
315,224
316,245
315,252
315,254
315,258
315,258
314,266
314,274
314,275
314,270
314,266
314,261
313,254
312,241
311,239
311,233
312,215
311,205
313,189
312,186
312,175
312,163
313,150
313,134
312,136
312,135
311,125
312,119
311,119
311,119
312,129
311,130
311,138
311,144
311,152
311,163
310,185
310,201
311,212
311,218
311,226
310,240
309,253
309,264
309,267
307,277
307,281
307,288
307,287
307,287
307,285
307,275
307,272
308,266
308,261
310,248
310,241
311,227
312,210
312,205
312,190
312,179
312,164
314,151
314,146
314,141
317,125
317,118
317,111
317,115
317,124
316,135
315,138
314,150
314,159
314,175
314,188
315,205
315,213
315,216
315,227
315,240
320,254
315,263
308,265
306,272
304,279
303,279
302,278
298,277
301,276
302,270
302,263
