343,289
342,286
342,288
342,288
342,288
342,288
345,302
345,301
345,307
345,307
345,310
345,311
345,311
345,310
345,310
345,303
346,303
346,297
352,291
357,291
357,284
361,279
362,271
363,268
365,263
368,258
374,255
360,245
358,245
354,234
354,233
360,233
362,233
364,235
362,232
356,232
356,241
355,238
355,245
356,252
355,253
353,261
350,261
353,275
353,275
359,284
362,300
362,298
358,306
357,305
353,314
352,313
349,323
349,319
349,319
350,311
352,311
352,308
352,310
350,306
350,301
350,299
351,292
353,291
354,290
356,291
354,286
349,270
349,268
350,256
350,253
350,253
350,249
351,252
354,243
355,242
355,245
355,245
354,249
351,249
349,263
353,272
353,273
361,281
361,282
361,291
362,294
358,303
355,309
352,316
345,327
345,327
344,332
344,333
357,338
368,335
369,335
366,331
364,330
356,315
354,314
355,308
366,290
369,291
362,276
362,272
357,259
356,259
369,247
378,232
378,232
355,219
354,220
358,221
358,220
371,220
371,225
372,228
370,251
370,249
378,266
380,267
389,284
391,301
391,302
395,309
397,311
396,315
396,316
383,309
385,309
386,309
390,302
390,302
381,295
380,297
381,291
395,287
395,290
393,280
393,282
385,273
382,271
390,261
401,252
401,255
392,242
391,242
378,230
377,234
379,221
389,215
389,216
380,210
381,213
368,210
370,208
380,210
393,217
393,220
390,227
389,230
384,246
380,247
384,259
375,273
373,273
369,278
369,280
377,288
379,292
388,295
384,300
384,303
374,302
374,301
372,297
372,299
371,297
357,287
360,290
357,285
357,282
373,280
372,278
376,272
371,266
368,266
359,259
358,256
372,256
374,258
385,253
368,253
365,253
352,250
351,252
373,258
373,260
373,267
360,270
358,272
352,277
352,280
370,285
370,288
375,295
362,303
359,305
355,310
355,308
360,308
357,307
370,307
370,303
370,307
370,306
371,302
372,300
373,301
379,301
382,300
385,298
360,280
363,281
352,264
351,264
377,261
380,259
381,257
352,252
356,250
354,244
354,242
387,248
385,255
387,255
361,251
362,252
369,255
376,254
384,268
384,267
370,267
355,275
352,278
362,282
364,283
373,289
374,291
373,293
361,293
360,293
356,294
356,297
374,297
370,295
366,298
365,289
362,284
378,275
378,278
380,260
342,255
350,247
349,240
352,240
377,241
377,238
386,233
363,225
363,216
353,222
353,220
362,218
365,221
377,223
380,236
380,236
370,251
372,250
369,269
369,269
380,283
370,262
373,264
357,264
357,264
359,271
359,269
374,277
378,293
378,293
362,293
361,293
356,298
356,297
366,300
378,297
378,297
373,283
370,286
362,282
361,280
366,275
382,256
385,258
383,254
385,247
385,251
385,250
385,241
385,240
385,241
