351,213
350,214
352,216
350,213
350,216
350,216
350,215
350,213
350,210
351,208
351,208
352,210
352,209
353,220
353,218
353,226
354,241
354,248
354,261
354,263
354,278
354,281
354,297
353,312
349,312
349,327
349,325
349,332
349,330
349,334
349,330
348,335
348,324
348,325
347,313
346,310
347,298
348,282
350,281
350,265
350,258
350,246
350,240
350,230
350,223
350,218
350,213
350,209
350,211
350,211
351,207
351,212
351,212
351,220
351,227
351,238
351,238
352,250
352,268
352,269
353,286
353,286
353,304
352,306
350,317
350,331
350,323
350,342
350,337
350,337
350,341
350,338
349,330
349,327
349,320
348,314
348,299
347,296
347,285
347,281
347,268
346,253
346,250
347,237
347,235
347,234
347,224
347,221
347,213
347,213
347,214
346,214
346,220
346,218
346,225
346,239
346,242
346,254
346,257
345,271
345,291
345,291
345,303
344,306
343,317
343,319
344,330
344,334
344,336
344,336
344,336
344,332
344,332
344,323
344,323
344,314
344,302
345,291
345,276
345,276
348,255
348,255
349,247
349,233
349,233
349,220
349,220
349,208
349,208
349,208
349,209
349,209
350,215
350,215
350,224
350,227
350,236
353,251
352,253
352,268
352,274
352,286
352,298
351,300
351,308
351,314
351,318
351,325
350,332
350,331
345,325
343,328
343,324
343,323
343,318
343,309
343,302
343,288
343,274
342,278
342,263
341,263
341,243
342,229
342,227
342,219
342,217
342,212
341,216
341,212
341,211
341,216
342,224
343,223
344,233
343,234
343,246
343,248
344,260
344,267
345,274
345,287
345,292
345,309
341,329
341,326
342,327
342,331
342,336
342,333
342,333
342,333
342,322
343,317
340,323
342,310
342,310
343,301
343,301
344,277
345,262
345,267
346,254
346,253
346,236
347,224
346,226
346,221
346,221
346,221
346,225
346,225
344,221
344,225
347,235
346,239
346,249
346,252
346,266
346,281
345,287
345,300
345,300
347,309
347,309
349,329
