352,224
354,222
344,221
341,223
335,221
333,221
325,221
321,220
319,219
314,217
312,218
312,212
312,212
313,212
313,211
318,210
324,210
324,207
333,205
333,205
341,204
349,202
359,202
368,201
368,202
376,202
380,201
385,203
391,205
391,205
400,206
403,206
404,209
404,209
401,212
399,214
397,215
391,218
387,223
375,224
373,225
362,228
354,231
351,231
339,236
342,236
329,239
330,238
324,237
323,237
321,237
321,234
320,234
322,230
321,231
321,231
327,229
331,228
339,223
344,221
356,215
356,215
362,213
368,211
378,208
390,204
395,201
398,199
398,199
402,198
405,195
405,191
405,191
402,192
399,192
395,193
389,195
379,198
379,198
364,208
371,203
357,210
353,210
344,214
337,217
339,219
332,221
333,221
330,223
326,226
326,227
328,229
330,229
333,230
333,231
340,234
340,231
349,233
362,232
359,231
367,226
367,225
378,223
376,228
383,225
398,217
393,219
402,217
408,216
412,215
408,216
408,216
408,215
408,214
407,214
402,213
396,212
392,212
383,212
373,216
373,216
365,219
359,219
348,220
349,220
344,220
338,221
336,217
333,220
333,220
328,221
330,219
331,218
333,218
333,221
333,221
339,220
344,220
344,220
351,219
363,218
371,217
385,217
385,217
392,217
396,216
399,212
409,209
409,209
413,210
413,210
413,210
415,210
415,210
411,210
408,210
402,216
399,216
391,217
391,217
378,222
366,225
365,227
355,229
360,227
345,231
348,229
341,231
333,233
330,234
332,230
331,235
332,237
331,230
333,230
333,227
338,226
344,224
343,226
348,225
352,225
364,217
379,212
376,217
380,213
383,212
392,208
396,210
404,206
404,206
407,205
413,204
412,208
411,205
409,206
404,208
396,213
400,213
390,218
385,220
374,224
375,220
366,224
353,232
354,230
346,234
349,231
342,236
342,240
335,242
332,238
332,240
332,240
332,241
335,241
335,245
339,244
348,239
354,240
359,240
354,242
368,236
371,236
381,233
389,230
393,227
401,222
398,225
401,222
407,222
411,222
413,215
413,215
412,219
412,219
404,222
404,220
395,216
385,217
382,219
368,223
372,222
357,228
358,222
340,227
328,230
329,226
322,227
320,229
315,235
323,237
319,236
319,233
319,234
326,234
328,236
335,233
339,233
343,233
361,229
360,230
371,227
369,228
385,224
382,228
395,220
407,220
409,221
415,220
421,220
422,220
425,220
425,220
422,223
422,223
418,229
417,231
405,232
405,232
391,238
378,243
375,242
356,248
362,247
348,252
347,255
338,252
329,258
329,255
324,255
327,254
321,254
314,253
326,245
331,245
330,243
334,242
339,242
348,241
353,240
363,237
379,231
379,230
392,227
393,225
401,224
407,222
417,217
423,215
425,213
433,211
433,210
433,210
433,210
432,214
424,216
422,216
417,217
408,220
388,227
382,227
369,232
355,235
347,237
341,239
340,240
332,245
332,242
327,245
327,245
321,245
318,245
318,245
330,242
331,242
333,241
340,240
344,239
353,238
357,238
373,232
373,232
390,226
402,219
402,218
416,217
417,216
417,216
417,216
429,213
434,210
434,210
434,209
440,205
439,205
433,208
424,212
407,212
400,213
386,219
387,215
372,221
372,221
363,223
345,234
345,234
336,246
334,238
330,239
329,239
328,239
320,241
318,241
318,241
313,242
325,238
326,238
331,237
338,236
344,236
355,234
359,234
373,228
378,226
382,226
394,223
403,221
414,221
422,221
424,221
420,221
420,221
420,221
420,221
